Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type]
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","13","Central America","2012","2.51","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","13","Central America","2013","2.54","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","13","Central America","2014","2.63","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","13","Central America","2015","2.94","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","13","Central America","2016","2.95","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2000","0.25","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2001","0.28","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2002","0.26","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2003","0.28","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2004","0.27","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2005","0.29","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2006","0.30","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2007","0.32","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2008","0.36","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2009","0.41","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2010","0.40","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2011","0.41","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion, South Sudan.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2012","0.46","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2013","0.48","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2014","0.49","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2015","0.53","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","14","Eastern Africa","2016","0.49","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Mayotte, Réunion.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2000","0.74","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2001","0.78","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2002","0.79","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2003","0.74","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2004","0.79","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2005","0.83","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2006","0.82","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2007","0.92","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2008","1.05","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2009","1.25","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2010","1.16","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2011","1.04","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2012","1.18","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2013","1.20","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2014","1.18","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2015","1.17","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","15","Northern Africa","2016","1.11","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2000","0.11","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2001","0.14","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2002","0.16","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2003","0.17","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2004","0.16","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2005","0.18","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2006","0.18","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2007","0.22","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2008","0.26","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2009","0.35","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2010","0.27","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2011","0.28","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2012","0.30","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2013","0.31","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2014","0.33","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2015","0.29","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","17","Middle Africa","2016","0.24","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2000","0.53","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2001","0.52","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2002","0.52","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2003","0.60","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2004","0.66","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2005","0.66","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2006","0.71","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2007","0.70","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2008","0.70","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2009","0.69","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2010","0.73","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2011","0.78","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2012","0.79","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2013","0.77","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2014","0.75","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2015","0.74","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","18","Southern Africa","2016","0.67","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2000","28.46","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2001","27.88","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2002","26.78","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2003","24.65","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2004","23.80","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2005","24.07","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2006","23.61","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2007","22.29","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2008","21.37","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2009","20.74","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2010","21.20","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2011","20.79","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2012","21.17","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2013","20.99","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2014","21.33","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2015","22.71","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","19","Americas","2016","22.30","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2000","22.62","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2001","21.95","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2002","21.44","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2003","19.92","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2004","19.07","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2005","19.08","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2006","18.44","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2007","16.95","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise imports (%)","21","Northern America","2008","15.73","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
